"","ID","observation","code"
"3469",868,"MCTLFNC2",77
"3470",868,"OXTOFNC2",-1
"3471",868,"PMICFNC2",77
"3472",868,"XLMEFNC2",77
"3473",869,"MCTLFNC2",77
"3474",869,"OXTOFNC2",-1
"3475",869,"PMICFNC2",77
"3476",869,"XLMEFNC2",77
"3477",870,"MCTLFNC2",77
"3478",870,"OXTOFNC2",-1
"3479",870,"PMICFNC2",77
"3480",870,"XLMEFNC2",77
"3481",871,"MCTLFNC2",77
"3482",871,"OXTOFNC2",-1
"3483",871,"PMICFNC2",77
"3484",871,"XLMEFNC2",77
"3485",872,"MCTLFNC2",77
"3486",872,"OXTOFNC2",-1
"3487",872,"PMICFNC2",77
"3488",872,"XLMEFNC2",77
"3489",873,"MCTLFNC2",77
"3490",873,"OXTOFNC2",-1
"3491",873,"PMICFNC2",77
"3492",873,"XLMEFNC2",77
"3493",874,"MCTLFNC2",77
"3494",874,"OXTOFNC2",-1
"3495",874,"PMICFNC2",77
"3496",874,"XLMEFNC2",77
"3497",875,"MCTLFNC2",77
"3498",875,"OXTOFNC2",-1
"3499",875,"PMICFNC2",77
"3500",875,"XLMEFNC2",77
"3501",876,"MCTLFNC2",77
"3502",876,"OXTOFNC2",-1
"3503",876,"PMICFNC2",77
"3504",876,"XLMEFNC2",77
"3505",877,"MCTLFNC2",77
"3506",877,"OXTOFNC2",-1
"3507",877,"PMICFNC2",77
"3508",877,"XLMEFNC2",77
"3509",878,"MCTLFNC2",77
"3510",878,"OXTOFNC2",-1
"3511",878,"PMICFNC2",77
"3512",878,"XLMEFNC2",77
"3513",879,"MCTLFNC2",77
"3514",879,"OXTOFNC2",-1
"3515",879,"PMICFNC2",77
"3516",879,"XLMEFNC2",77
"3517",880,"MCTLFNC2",77
"3518",880,"OXTOFNC2",-1
"3519",880,"PMICFNC2",77
"3520",880,"XLMEFNC2",77
"3521",881,"MCTLFNC2",77
"3522",881,"OXTOFNC2",-1
"3523",881,"PMICFNC2",77
"3524",881,"XLMEFNC2",77
"3525",882,"MCTLFNC2",77
"3526",882,"OXTOFNC2",-1
"3527",882,"PMICFNC2",77
"3528",882,"XLMEFNC2",77
"3529",883,"MCTLFNC2",77
"3530",883,"OXTOFNC2",-1
"3531",883,"PMICFNC2",77
"3532",883,"XLMEFNC2",77
"3533",884,"MCTLFNC2",77
"3534",884,"OXTOFNC2",-1
"3535",884,"PMICFNC2",77
"3536",884,"XLMEFNC2",77
"3537",885,"MCTLFNC2",77
"3538",885,"OXTOFNC2",-1
"3539",885,"PMICFNC2",77
"3540",885,"XLMEFNC2",77
"3541",886,"MCTLFNC2",-1
"3542",886,"OXTOFNC2",-1
"3543",886,"PMICFNC2",77
"3544",886,"XLMEFNC2",-1
"3545",887,"MCTLFNC2",28
"3546",887,"OXTOFNC2",-1
"3547",887,"PMICFNC2",28
"3548",887,"XLMEFNC2",28
"3549",888,"MCTLFNC2",77
"3550",888,"OXTOFNC2",-1
"3551",888,"PMICFNC2",77
"3552",888,"XLMEFNC2",77
"3553",889,"MCTLFNC2",24
"3554",889,"OXTOFNC2",-1
"3555",889,"PMICFNC2",24
"3556",889,"XLMEFNC2",24
"3557",890,"MCTLFNC2",77
"3558",890,"OXTOFNC2",-1
"3559",890,"PMICFNC2",77
"3560",890,"XLMEFNC2",77
"3561",891,"MCTLFNC2",77
"3562",891,"OXTOFNC2",-1
"3563",891,"PMICFNC2",77
"3564",891,"XLMEFNC2",77
"3565",892,"MCTLFNC2",77
"3566",892,"OXTOFNC2",-1
"3567",892,"PMICFNC2",77
"3568",892,"XLMEFNC2",77
"3569",893,"MCTLFNC2",77
"3570",893,"OXTOFNC2",-1
"3571",893,"PMICFNC2",77
"3572",893,"XLMEFNC2",77
"3573",894,"MCTLFNC2",77
"3574",894,"OXTOFNC2",-1
"3575",894,"PMICFNC2",77
"3576",894,"XLMEFNC2",77
"3577",895,"MCTLFNC2",77
"3578",895,"OXTOFNC2",-1
"3579",895,"PMICFNC2",77
"3580",895,"XLMEFNC2",77
"3581",896,"MCTLFNC2",28
"3582",896,"OXTOFNC2",-1
"3583",896,"PMICFNC2",28
"3584",896,"XLMEFNC2",28
"3585",897,"MCTLFNC2",77
"3586",897,"OXTOFNC2",-1
"3587",897,"PMICFNC2",77
"3588",897,"XLMEFNC2",77
"3589",898,"MCTLFNC2",77
"3590",898,"OXTOFNC2",-1
"3591",898,"PMICFNC2",77
"3592",898,"XLMEFNC2",77
"3593",899,"MCTLFNC2",-1
"3594",899,"OXTOFNC2",-1
"3595",899,"PMICFNC2",-1
"3596",899,"XLMEFNC2",-1
"3597",900,"MCTLFNC2",77
"3598",900,"OXTOFNC2",-1
"3599",900,"PMICFNC2",77
"3600",900,"XLMEFNC2",77
"3601",901,"MCTLFNC2",77
"3602",901,"OXTOFNC2",-1
"3603",901,"PMICFNC2",77
"3604",901,"XLMEFNC2",77
"3605",902,"MCTLFNC2",77
"3606",902,"OXTOFNC2",-1
"3607",902,"PMICFNC2",77
"3608",902,"XLMEFNC2",77
"3609",903,"MCTLFNC2",77
"3610",903,"OXTOFNC2",-1
"3611",903,"PMICFNC2",77
"3612",903,"XLMEFNC2",77
"3613",904,"MCTLFNC2",77
"3614",904,"OXTOFNC2",-1
"3615",904,"PMICFNC2",77
"3616",904,"XLMEFNC2",77
"3617",905,"MCTLFNC2",77
"3618",905,"OXTOFNC2",-1
"3619",905,"PMICFNC2",77
"3620",905,"XLMEFNC2",77
"3621",906,"MCTLFNC2",77
"3622",906,"OXTOFNC2",-1
"3623",906,"PMICFNC2",77
"3624",906,"XLMEFNC2",77
"3625",907,"MCTLFNC2",28
"3626",907,"OXTOFNC2",-1
"3627",907,"PMICFNC2",28
"3628",907,"XLMEFNC2",28
"3629",908,"MCTLFNC2",77
"3630",908,"OXTOFNC2",-1
"3631",908,"PMICFNC2",77
"3632",908,"XLMEFNC2",77
"3633",909,"MCTLFNC2",77
"3634",909,"OXTOFNC2",-1
"3635",909,"PMICFNC2",77
"3636",909,"XLMEFNC2",77
"3637",910,"MCTLFNC2",77
"3638",910,"OXTOFNC2",-1
"3639",910,"PMICFNC2",77
"3640",910,"XLMEFNC2",77
"3641",911,"MCTLFNC2",77
"3642",911,"OXTOFNC2",-1
"3643",911,"PMICFNC2",77
"3644",911,"XLMEFNC2",77
"3645",912,"MCTLFNC2",77
"3646",912,"OXTOFNC2",-1
"3647",912,"PMICFNC2",77
"3648",912,"XLMEFNC2",77
"3649",913,"MCTLFNC2",77
"3650",913,"OXTOFNC2",-1
"3651",913,"PMICFNC2",77
"3652",913,"XLMEFNC2",77
"3653",914,"MCTLFNC2",77
"3654",914,"OXTOFNC2",-1
"3655",914,"PMICFNC2",77
"3656",914,"XLMEFNC2",77
"3657",915,"MCTLFNC2",-1
"3658",915,"OXTOFNC2",-1
"3659",915,"PMICFNC2",-1
"3660",915,"XLMEFNC2",-1
"3661",916,"MCTLFNC2",77
"3662",916,"OXTOFNC2",-1
"3663",916,"PMICFNC2",77
"3664",916,"XLMEFNC2",77
"3665",917,"MCTLFNC2",77
"3666",917,"OXTOFNC2",-1
"3667",917,"PMICFNC2",77
"3668",917,"XLMEFNC2",77
"3669",918,"MCTLFNC2",77
"3670",918,"OXTOFNC2",-1
"3671",918,"PMICFNC2",77
"3672",918,"XLMEFNC2",77
"3673",919,"MCTLFNC2",77
"3674",919,"OXTOFNC2",-1
"3675",919,"PMICFNC2",77
"3676",919,"XLMEFNC2",77
"3677",920,"MCTLFNC2",77
"3678",920,"OXTOFNC2",-1
"3679",920,"PMICFNC2",77
"3680",920,"XLMEFNC2",77
"3681",921,"MCTLFNC2",77
"3682",921,"OXTOFNC2",-1
"3683",921,"PMICFNC2",77
"3684",921,"XLMEFNC2",77
"3685",922,"MCTLFNC2",77
"3686",922,"OXTOFNC2",-1
"3687",922,"PMICFNC2",77
"3688",922,"XLMEFNC2",77
"3689",923,"MCTLFNC2",77
"3690",923,"OXTOFNC2",-1
"3691",923,"PMICFNC2",77
"3692",923,"XLMEFNC2",77
"3693",924,"MCTLFNC2",77
"3694",924,"OXTOFNC2",-1
"3695",924,"PMICFNC2",77
"3696",924,"XLMEFNC2",77
"3697",925,"MCTLFNC2",77
"3698",925,"OXTOFNC2",-1
"3699",925,"PMICFNC2",77
"3700",925,"XLMEFNC2",77
"3701",926,"MCTLFNC2",2
"3702",926,"OXTOFNC2",-1
"3703",926,"PMICFNC2",3
"3704",926,"XLMEFNC2",2
"3705",927,"MCTLFNC2",-1
"3706",927,"OXTOFNC2",-1
"3707",927,"PMICFNC2",-1
"3708",927,"XLMEFNC2",-1
"3709",928,"MCTLFNC2",77
"3710",928,"OXTOFNC2",-1
"3711",928,"PMICFNC2",77
"3712",928,"XLMEFNC2",77
"3713",929,"MCTLFNC2",77
"3714",929,"OXTOFNC2",-1
"3715",929,"PMICFNC2",77
"3716",929,"XLMEFNC2",77
"3717",930,"MCTLFNC2",2
"3718",930,"OXTOFNC2",-1
"3719",930,"PMICFNC2",3
"3720",930,"XLMEFNC2",2
"3721",931,"MCTLFNC2",77
"3722",931,"OXTOFNC2",-1
"3723",931,"PMICFNC2",77
"3724",931,"XLMEFNC2",77
"3725",932,"MCTLFNC2",77
"3726",932,"OXTOFNC2",-1
"3727",932,"PMICFNC2",77
"3728",932,"XLMEFNC2",77
"3729",933,"MCTLFNC2",-1
"3730",933,"OXTOFNC2",-1
"3731",933,"PMICFNC2",-1
"3732",933,"XLMEFNC2",-1
"3733",934,"MCTLFNC2",2
"3734",934,"OXTOFNC2",-1
"3735",934,"PMICFNC2",3
"3736",934,"XLMEFNC2",2
"3737",935,"MCTLFNC2",2
"3738",935,"OXTOFNC2",-1
"3739",935,"PMICFNC2",3
"3740",935,"XLMEFNC2",2
"3741",936,"MCTLFNC2",77
"3742",936,"OXTOFNC2",-1
"3743",936,"PMICFNC2",77
"3744",936,"XLMEFNC2",77
"3745",937,"MCTLFNC2",2
"3746",937,"OXTOFNC2",-1
"3747",937,"PMICFNC2",3
"3748",937,"XLMEFNC2",2
"3749",938,"MCTLFNC2",77
"3750",938,"OXTOFNC2",-1
"3751",938,"PMICFNC2",77
"3752",938,"XLMEFNC2",77
"3753",939,"MCTLFNC2",77
"3754",939,"OXTOFNC2",-1
"3755",939,"PMICFNC2",77
"3756",939,"XLMEFNC2",77
"3757",940,"MCTLFNC2",77
"3758",940,"OXTOFNC2",-1
"3759",940,"PMICFNC2",77
"3760",940,"XLMEFNC2",77
"3761",941,"MCTLFNC2",2
"3762",941,"OXTOFNC2",-1
"3763",941,"PMICFNC2",3
"3764",941,"XLMEFNC2",2
"3765",942,"MCTLFNC2",77
"3766",942,"OXTOFNC2",-1
"3767",942,"PMICFNC2",77
"3768",942,"XLMEFNC2",77
"3769",943,"MCTLFNC2",77
"3770",943,"OXTOFNC2",-1
"3771",943,"PMICFNC2",77
"3772",943,"XLMEFNC2",77
"3773",944,"MCTLFNC2",2
"3774",944,"OXTOFNC2",-1
"3775",944,"PMICFNC2",3
"3776",944,"XLMEFNC2",2
"3777",945,"MCTLFNC2",77
"3778",945,"OXTOFNC2",-1
"3779",945,"PMICFNC2",77
"3780",945,"XLMEFNC2",77
"3781",946,"MCTLFNC2",2
"3782",946,"OXTOFNC2",-1
"3783",946,"PMICFNC2",3
"3784",946,"XLMEFNC2",2
"3785",947,"MCTLFNC2",77
"3786",947,"OXTOFNC2",-1
"3787",947,"PMICFNC2",77
"3788",947,"XLMEFNC2",77
"3789",948,"MCTLFNC2",77
"3790",948,"OXTOFNC2",-1
"3791",948,"PMICFNC2",77
"3792",948,"XLMEFNC2",77
"3793",949,"MCTLFNC2",77
"3794",949,"OXTOFNC2",-1
"3795",949,"PMICFNC2",77
"3796",949,"XLMEFNC2",77
"3797",950,"MCTLFNC2",77
"3798",950,"OXTOFNC2",-1
"3799",950,"PMICFNC2",77
"3800",950,"XLMEFNC2",77
"3801",951,"MCTLFNC2",77
"3802",951,"OXTOFNC2",-1
"3803",951,"PMICFNC2",77
"3804",951,"XLMEFNC2",77
"3805",952,"MCTLFNC2",77
"3806",952,"OXTOFNC2",-1
"3807",952,"PMICFNC2",77
"3808",952,"XLMEFNC2",77
"3809",953,"MCTLFNC2",77
"3810",953,"OXTOFNC2",-1
"3811",953,"PMICFNC2",77
"3812",953,"XLMEFNC2",77
"3813",954,"MCTLFNC2",77
"3814",954,"OXTOFNC2",77
"3815",954,"PMICFNC2",77
"3816",954,"XLMEFNC2",77
"3817",955,"MCTLFNC2",77
"3818",955,"OXTOFNC2",-1
"3819",955,"PMICFNC2",77
"3820",955,"XLMEFNC2",77
"3821",956,"MCTLFNC2",77
"3822",956,"OXTOFNC2",-1
"3823",956,"PMICFNC2",77
"3824",956,"XLMEFNC2",77
"3825",957,"MCTLFNC2",77
"3826",957,"OXTOFNC2",-1
"3827",957,"PMICFNC2",77
"3828",957,"XLMEFNC2",77
"3829",958,"MCTLFNC2",77
"3830",958,"OXTOFNC2",-1
"3831",958,"PMICFNC2",77
"3832",958,"XLMEFNC2",77
"3833",959,"MCTLFNC2",77
"3834",959,"OXTOFNC2",-1
"3835",959,"PMICFNC2",77
"3836",959,"XLMEFNC2",77
"3837",960,"MCTLFNC2",-1
"3838",960,"OXTOFNC2",-1
"3839",960,"PMICFNC2",-1
"3840",960,"XLMEFNC2",-1
"3841",961,"MCTLFNC2",77
"3842",961,"OXTOFNC2",-1
"3843",961,"PMICFNC2",77
"3844",961,"XLMEFNC2",77
"3845",962,"MCTLFNC2",77
"3846",962,"OXTOFNC2",-1
"3847",962,"PMICFNC2",77
"3848",962,"XLMEFNC2",77
"3849",963,"MCTLFNC2",77
"3850",963,"OXTOFNC2",-1
"3851",963,"PMICFNC2",77
"3852",963,"XLMEFNC2",77
"3853",964,"MCTLFNC2",77
"3854",964,"OXTOFNC2",-1
"3855",964,"PMICFNC2",77
"3856",964,"XLMEFNC2",77
"3857",965,"MCTLFNC2",77
"3858",965,"OXTOFNC2",-1
"3859",965,"PMICFNC2",77
"3860",965,"XLMEFNC2",77
"3861",966,"MCTLFNC2",77
"3862",966,"OXTOFNC2",-1
"3863",966,"PMICFNC2",77
"3864",966,"XLMEFNC2",77
"3865",967,"MCTLFNC2",77
"3866",967,"OXTOFNC2",70
"3867",967,"PMICFNC2",17
"3868",967,"XLMEFNC2",77
"3869",968,"MCTLFNC2",77
"3870",968,"OXTOFNC2",-1
"3871",968,"PMICFNC2",77
"3872",968,"XLMEFNC2",77
"3873",969,"MCTLFNC2",77
"3874",969,"OXTOFNC2",-1
"3875",969,"PMICFNC2",77
"3876",969,"XLMEFNC2",77
"3877",970,"MCTLFNC2",77
"3878",970,"OXTOFNC2",-1
"3879",970,"PMICFNC2",77
"3880",970,"XLMEFNC2",77
"3881",971,"MCTLFNC2",77
"3882",971,"OXTOFNC2",-1
"3883",971,"PMICFNC2",77
"3884",971,"XLMEFNC2",77
"3885",972,"MCTLFNC2",77
"3886",972,"OXTOFNC2",-1
"3887",972,"PMICFNC2",77
"3888",972,"XLMEFNC2",77
"3889",973,"MCTLFNC2",2
"3890",973,"OXTOFNC2",-1
"3891",973,"PMICFNC2",31
"3892",973,"XLMEFNC2",2
"3893",974,"MCTLFNC2",77
"3894",974,"OXTOFNC2",-1
"3895",974,"PMICFNC2",77
"3896",974,"XLMEFNC2",77
"3897",975,"MCTLFNC2",77
"3898",975,"OXTOFNC2",-1
"3899",975,"PMICFNC2",77
"3900",975,"XLMEFNC2",77
"3901",976,"MCTLFNC2",77
"3902",976,"OXTOFNC2",-1
"3903",976,"PMICFNC2",77
"3904",976,"XLMEFNC2",77
"3905",977,"MCTLFNC2",77
"3906",977,"OXTOFNC2",-1
"3907",977,"PMICFNC2",77
"3908",977,"XLMEFNC2",77
"3909",978,"MCTLFNC2",2
"3910",978,"OXTOFNC2",-1
"3911",978,"PMICFNC2",3
"3912",978,"XLMEFNC2",2
"3913",979,"MCTLFNC2",77
"3914",979,"OXTOFNC2",-1
"3915",979,"PMICFNC2",77
"3916",979,"XLMEFNC2",77
"3917",980,"MCTLFNC2",77
"3918",980,"OXTOFNC2",-1
"3919",980,"PMICFNC2",77
"3920",980,"XLMEFNC2",77
"3921",981,"MCTLFNC2",77
"3922",981,"OXTOFNC2",-1
"3923",981,"PMICFNC2",77
"3924",981,"XLMEFNC2",77
"3925",982,"MCTLFNC2",77
"3926",982,"OXTOFNC2",-1
"3927",982,"PMICFNC2",77
"3928",982,"XLMEFNC2",77
"3929",983,"MCTLFNC2",77
"3930",983,"OXTOFNC2",-1
"3931",983,"PMICFNC2",77
"3932",983,"XLMEFNC2",77
"3933",984,"MCTLFNC2",77
"3934",984,"OXTOFNC2",-1
"3935",984,"PMICFNC2",77
"3936",984,"XLMEFNC2",77
"3937",985,"MCTLFNC2",77
"3938",985,"OXTOFNC2",-1
"3939",985,"PMICFNC2",77
"3940",985,"XLMEFNC2",77
"3941",986,"MCTLFNC2",77
"3942",986,"OXTOFNC2",77
"3943",986,"PMICFNC2",77
"3944",986,"XLMEFNC2",77
"3945",987,"MCTLFNC2",77
"3946",987,"OXTOFNC2",77
"3947",987,"PMICFNC2",77
"3948",987,"XLMEFNC2",77
"3949",988,"MCTLFNC2",77
"3950",988,"OXTOFNC2",-1
"3951",988,"PMICFNC2",77
"3952",988,"XLMEFNC2",77
"3953",989,"MCTLFNC2",77
"3954",989,"OXTOFNC2",77
"3955",989,"PMICFNC2",77
"3956",989,"XLMEFNC2",77
"3957",990,"MCTLFNC2",77
"3958",990,"OXTOFNC2",77
"3959",990,"PMICFNC2",77
"3960",990,"XLMEFNC2",77
"3961",991,"MCTLFNC2",-1
"3962",991,"OXTOFNC2",77
"3963",991,"PMICFNC2",-1
"3964",991,"XLMEFNC2",-1
"3965",992,"MCTLFNC2",-1
"3966",992,"OXTOFNC2",-1
"3967",992,"PMICFNC2",-1
"3968",992,"XLMEFNC2",-1
"3969",993,"MCTLFNC2",77
"3970",993,"OXTOFNC2",-1
"3971",993,"PMICFNC2",77
"3972",993,"XLMEFNC2",77
"3973",994,"MCTLFNC2",77
"3974",994,"OXTOFNC2",77
"3975",994,"PMICFNC2",77
"3976",994,"XLMEFNC2",77
"3977",995,"MCTLFNC2",77
"3978",995,"OXTOFNC2",77
"3979",995,"PMICFNC2",77
"3980",995,"XLMEFNC2",77
"3981",996,"MCTLFNC2",77
"3982",996,"OXTOFNC2",-1
"3983",996,"PMICFNC2",77
"3984",996,"XLMEFNC2",77
"3985",997,"MCTLFNC2",77
"3986",997,"OXTOFNC2",-1
"3987",997,"PMICFNC2",77
"3988",997,"XLMEFNC2",77
"3989",998,"MCTLFNC2",77
"3990",998,"OXTOFNC2",-1
"3991",998,"PMICFNC2",77
"3992",998,"XLMEFNC2",77
"3993",999,"MCTLFNC2",-1
"3994",999,"OXTOFNC2",77
"3995",999,"PMICFNC2",-1
"3996",999,"XLMEFNC2",-1
"3997",1000,"MCTLFNC2",-1
"3998",1000,"OXTOFNC2",-1
"3999",1000,"PMICFNC2",-1
"4000",1000,"XLMEFNC2",-1
"4001",1001,"MCTLFNC2",77
"4002",1001,"OXTOFNC2",77
"4003",1001,"PMICFNC2",77
"4004",1001,"XLMEFNC2",77
"4005",1002,"MCTLFNC2",-1
"4006",1002,"OXTOFNC2",77
"4007",1002,"PMICFNC2",-1
"4008",1002,"XLMEFNC2",-1
"4009",1003,"MCTLFNC2",-1
"4010",1003,"OXTOFNC2",-1
"4011",1003,"PMICFNC2",-1
"4012",1003,"XLMEFNC2",-1
"4013",1004,"MCTLFNC2",77
"4014",1004,"OXTOFNC2",77
"4015",1004,"PMICFNC2",77
"4016",1004,"XLMEFNC2",77
"4017",1005,"MCTLFNC2",24
"4018",1005,"OXTOFNC2",-1
"4019",1005,"PMICFNC2",24
"4020",1005,"XLMEFNC2",24
"4021",1006,"MCTLFNC2",-1
"4022",1006,"OXTOFNC2",77
"4023",1006,"PMICFNC2",-1
"4024",1006,"XLMEFNC2",-1
"4025",1007,"MCTLFNC2",77
"4026",1007,"OXTOFNC2",77
"4027",1007,"PMICFNC2",77
"4028",1007,"XLMEFNC2",77
"4029",1008,"MCTLFNC2",77
"4030",1008,"OXTOFNC2",-1
"4031",1008,"PMICFNC2",77
"4032",1008,"XLMEFNC2",77
"4033",1009,"MCTLFNC2",77
"4034",1009,"OXTOFNC2",-1
"4035",1009,"PMICFNC2",77
"4036",1009,"XLMEFNC2",77
"4037",1010,"MCTLFNC2",-1
"4038",1010,"OXTOFNC2",77
"4039",1010,"PMICFNC2",-1
"4040",1010,"XLMEFNC2",-1
"4041",1011,"MCTLFNC2",-1
"4042",1011,"OXTOFNC2",77
"4043",1011,"PMICFNC2",-1
"4044",1011,"XLMEFNC2",-1
"4045",1012,"MCTLFNC2",77
"4046",1012,"OXTOFNC2",77
"4047",1012,"PMICFNC2",77
"4048",1012,"XLMEFNC2",77
"4049",1013,"MCTLFNC2",77
"4050",1013,"OXTOFNC2",77
"4051",1013,"PMICFNC2",77
"4052",1013,"XLMEFNC2",77
"4053",1014,"MCTLFNC2",77
"4054",1014,"OXTOFNC2",-1
"4055",1014,"PMICFNC2",77
"4056",1014,"XLMEFNC2",77
"4057",1015,"MCTLFNC2",77
"4058",1015,"OXTOFNC2",-1
"4059",1015,"PMICFNC2",77
"4060",1015,"XLMEFNC2",77
"4061",1016,"MCTLFNC2",77
"4062",1016,"OXTOFNC2",77
"4063",1016,"PMICFNC2",77
"4064",1016,"XLMEFNC2",77
"4065",1017,"MCTLFNC2",77
"4066",1017,"OXTOFNC2",77
"4067",1017,"PMICFNC2",77
"4068",1017,"XLMEFNC2",77
"4069",1018,"MCTLFNC2",77
"4070",1018,"OXTOFNC2",77
"4071",1018,"PMICFNC2",77
"4072",1018,"XLMEFNC2",77
"4073",1019,"MCTLFNC2",-1
"4074",1019,"OXTOFNC2",77
"4075",1019,"PMICFNC2",-1
"4076",1019,"XLMEFNC2",-1
"4077",1020,"MCTLFNC2",38
"4078",1020,"OXTOFNC2",77
"4079",1020,"PMICFNC2",38
"4080",1020,"XLMEFNC2",38
"4081",1021,"MCTLFNC2",77
"4082",1021,"OXTOFNC2",77
"4083",1021,"PMICFNC2",77
"4084",1021,"XLMEFNC2",77
"4085",1022,"MCTLFNC2",77
"4086",1022,"OXTOFNC2",77
"4087",1022,"PMICFNC2",77
"4088",1022,"XLMEFNC2",77
"4089",1023,"MCTLFNC2",-1
"4090",1023,"OXTOFNC2",-1
"4091",1023,"PMICFNC2",-1
"4092",1023,"XLMEFNC2",-1
"4093",1024,"MCTLFNC2",77
"4094",1024,"OXTOFNC2",77
"4095",1024,"PMICFNC2",77
"4096",1024,"XLMEFNC2",77
"4097",1025,"MCTLFNC2",77
"4098",1025,"OXTOFNC2",77
"4099",1025,"PMICFNC2",77
"4100",1025,"XLMEFNC2",77
"4101",1026,"MCTLFNC2",-1
"4102",1026,"OXTOFNC2",77
"4103",1026,"PMICFNC2",-1
"4104",1026,"XLMEFNC2",-1
"4105",1027,"MCTLFNC2",24
"4106",1027,"OXTOFNC2",77
"4107",1027,"PMICFNC2",24
"4108",1027,"XLMEFNC2",24
"4109",1028,"MCTLFNC2",77
"4110",1028,"OXTOFNC2",77
"4111",1028,"PMICFNC2",77
"4112",1028,"XLMEFNC2",77
"4113",1029,"MCTLFNC2",24
"4114",1029,"OXTOFNC2",-1
"4115",1029,"PMICFNC2",24
"4116",1029,"XLMEFNC2",24
"4117",1030,"MCTLFNC2",77
"4118",1030,"OXTOFNC2",77
"4119",1030,"PMICFNC2",77
"4120",1030,"XLMEFNC2",77
"4121",1031,"MCTLFNC2",-1
"4122",1031,"OXTOFNC2",77
"4123",1031,"PMICFNC2",-1
"4124",1031,"XLMEFNC2",-1
"4125",1032,"MCTLFNC2",-1
"4126",1032,"OXTOFNC2",-1
"4127",1032,"PMICFNC2",-1
"4128",1032,"XLMEFNC2",-1
"4129",1033,"MCTLFNC2",77
"4130",1033,"OXTOFNC2",77
"4131",1033,"PMICFNC2",77
"4132",1033,"XLMEFNC2",77
"4133",1034,"MCTLFNC2",77
"4134",1034,"OXTOFNC2",77
"4135",1034,"PMICFNC2",77
"4136",1034,"XLMEFNC2",77
"4137",1035,"MCTLFNC2",-1
"4138",1035,"OXTOFNC2",-1
"4139",1035,"PMICFNC2",77
"4140",1035,"XLMEFNC2",-1
"4141",1036,"MCTLFNC2",-1
"4142",1036,"OXTOFNC2",-1
"4143",1036,"PMICFNC2",77
"4144",1036,"XLMEFNC2",-1
"4145",1037,"MCTLFNC2",-1
"4146",1037,"OXTOFNC2",-1
"4147",1037,"PMICFNC2",-1
"4148",1037,"XLMEFNC2",-1
"4149",1038,"MCTLFNC2",-1
"4150",1038,"OXTOFNC2",-1
"4151",1038,"PMICFNC2",-1
"4152",1038,"XLMEFNC2",-1
"4153",1039,"MCTLFNC2",77
"4154",1039,"OXTOFNC2",77
"4155",1039,"PMICFNC2",77
"4156",1039,"XLMEFNC2",77
"4157",1040,"MCTLFNC2",77
"4158",1040,"OXTOFNC2",-1
"4159",1040,"PMICFNC2",77
"4160",1040,"XLMEFNC2",77
"4161",1041,"MCTLFNC2",-1
"4162",1041,"OXTOFNC2",-1
"4163",1041,"PMICFNC2",-1
"4164",1041,"XLMEFNC2",-1
"4165",1042,"MCTLFNC2",77
"4166",1042,"OXTOFNC2",77
"4167",1042,"PMICFNC2",77
"4168",1042,"XLMEFNC2",77
"4169",1043,"MCTLFNC2",-1
"4170",1043,"OXTOFNC2",-1
"4171",1043,"PMICFNC2",-1
"4172",1043,"XLMEFNC2",-1
"4173",1044,"MCTLFNC2",-1
"4174",1044,"OXTOFNC2",77
"4175",1044,"PMICFNC2",-1
"4176",1044,"XLMEFNC2",-1
"4177",1045,"MCTLFNC2",77
"4178",1045,"OXTOFNC2",77
"4179",1045,"PMICFNC2",77
"4180",1045,"XLMEFNC2",77
"4181",1046,"MCTLFNC2",77
"4182",1046,"OXTOFNC2",77
"4183",1046,"PMICFNC2",77
"4184",1046,"XLMEFNC2",77
"4185",1047,"MCTLFNC2",77
"4186",1047,"OXTOFNC2",77
"4187",1047,"PMICFNC2",77
"4188",1047,"XLMEFNC2",77
"4189",1048,"MCTLFNC2",-1
"4190",1048,"OXTOFNC2",-1
"4191",1048,"PMICFNC2",77
"4192",1048,"XLMEFNC2",-1
"4193",1049,"MCTLFNC2",77
"4194",1049,"OXTOFNC2",77
"4195",1049,"PMICFNC2",77
"4196",1049,"XLMEFNC2",77
"4197",1050,"MCTLFNC2",77
"4198",1050,"OXTOFNC2",77
"4199",1050,"PMICFNC2",77
"4200",1050,"XLMEFNC2",77
"4201",1051,"MCTLFNC2",77
"4202",1051,"OXTOFNC2",77
"4203",1051,"PMICFNC2",77
"4204",1051,"XLMEFNC2",77
"4205",1052,"MCTLFNC2",-1
"4206",1052,"OXTOFNC2",-1
"4207",1052,"PMICFNC2",-1
"4208",1052,"XLMEFNC2",-1
"4209",1053,"MCTLFNC2",77
"4210",1053,"OXTOFNC2",77
"4211",1053,"PMICFNC2",77
"4212",1053,"XLMEFNC2",77
"4213",1054,"MCTLFNC2",77
"4214",1054,"OXTOFNC2",77
"4215",1054,"PMICFNC2",77
"4216",1054,"XLMEFNC2",77
"4217",1055,"MCTLFNC2",77
"4218",1055,"OXTOFNC2",77
"4219",1055,"PMICFNC2",77
"4220",1055,"XLMEFNC2",77
"4221",1056,"MCTLFNC2",77
"4222",1056,"OXTOFNC2",77
"4223",1056,"PMICFNC2",77
"4224",1056,"XLMEFNC2",77
"4225",1057,"MCTLFNC2",-1
"4226",1057,"OXTOFNC2",-1
"4227",1057,"PMICFNC2",-1
"4228",1057,"XLMEFNC2",-1
"4229",1058,"MCTLFNC2",-1
